7
7
7
7
7
7
7
7
7
7
1086
1086
1086
1086
1079
1079
1079
1079
1152
1152
1152
1152
648
648
648
648
646
646
646
646
1227
1227
1227
1227
1259
1259
1259
66
66
66
305
305
305
1231
1231
1231
112
112
112
1182
1182
647
647
689
140
1197
235
1137
1159
1260
