3
3
3
3
3
3
3
3
3
1086
1086
1086
1086
17
17
17
17
666
666
666
666
1120
1120
1120
1120
1189
1189
1189
1189
1122
1122
1122
1122
1229
1229
1229
1229
1145
1145
1145
1145
1227
1227
1227
1227
1030
1030
1030
1031
1031
1031
1223
1223
1225
1225
1097
1097
1121
1159
1182
