6
6
6
6
6
6
6
6
6
6
1102
1102
1102
1102
1141
1141
1141
1141
1142
1142
1142
1142
1152
1152
1152
1152
678
678
678
678
677
677
677
677
1227
1227
1227
1227
1192
1192
1192
676
676
676
1123
1123
1123
1229
1229
1229
20
20
20
1197
1197
1182
1182
675
675
1159
