8
8
8
8
8
8
8
8
8
8
8
8
8
8
169
169
169
169
1192
1192
1192
1192
1121
1121
1121
1121
1244
1244
1244
1244
190
190
190
190
1182
1182
1182
1182
1122
1122
1122
1122
1152
1152
1152
1152
1227
1227
1227
1227
1097
1097
1097
1097
1213
1213
1197
57
1159
414
